Member_number,Date,productId,items,order_id,productName,price,Category,Total_Cost,Month
2164,2014-10-27,113,2,4335,spices,1.2,Pantry Staples,2.4,2014-10
3765,2014-08-11,41,3,10314,processed cheese,6.4,Dairy,19.200000000000003,2014-08
1632,2014-05-30,83,3,2322,white bread,0.3,Bakery & Sweets,0.8999999999999999,2014-05
1134,2014-12-04,73,3,488,oil,3.4,Pantry Staples,10.2,2014-12
1445,2014-05-02,14,1,1623,chocolate,11.5,Bakery & Sweets,11.5,2014-05
2472,2014-06-15,2,3,5484,whole milk,1.8,Dairy,5.4,2014-06
2315,2014-02-20,50,1,4901,bottled beer,1.8,Beverages,1.8,2014-02
2141,2014-02-21,18,1,4251,yogurt,2.2,Dairy,2.2,2014-02
4112,2014-04-22,75,1,11566,frozen vegetables,2.5,Frozen & Processed Food,2.5,2014-04
3438,2014-06-02,5,3,9038,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2014-06
4442,2014-01-05,78,3,12873,baking powder,1.8,Pantry Staples,5.4,2014-01
4090,2014-09-16,6,1,11475,pot plants,3.5,Household & Hygiene,3.5,2014-09
2399,2014-08-01,14,3,5210,chocolate,11.5,Bakery & Sweets,34.5,2014-08
4873,2014-03-22,44,1,14536,newspapers,3.2,Specialty & Seasonal,3.2,2014-03
2215,2014-09-12,44,3,4523,newspapers,3.2,Specialty & Seasonal,9.600000000000001,2014-09
3182,2014-09-28,50,2,8134,bottled beer,1.8,Beverages,3.6,2014-09
4814,2014-08-26,119,3,14304,long life bakery product,9.9,Bakery & Sweets,29.700000000000003,2014-08
2132,2014-01-30,65,3,4217,candy,3.6,Bakery & Sweets,10.8,2014-01
4804,2014-09-17,144,3,14264,abrasive cleaner,6.38,Household & Hygiene,19.14,2014-09
1252,2014-08-28,4,1,919,other vegetables,0.8,Fresh Food,0.8,2014-08
4058,2014-12-18,16,1,11360,butter milk,6.1,Dairy,6.1,2014-12
3389,2014-12-07,16,2,8872,butter milk,6.1,Dairy,12.2,2014-12
4645,2014-12-04,38,2,13623,soda,0.8,Beverages,1.6,2014-12
1722,2014-08-28,2,2,2629,whole milk,1.8,Dairy,3.6,2014-08
1021,2014-05-30,11,1,83,butter,3.2,Dairy,3.2,2014-05
1657,2014-05-12,2,2,2422,whole milk,1.8,Dairy,3.6,2014-05
2107,2014-01-08,27,2,4136,coffee,8.5,Beverages,17.0,2014-01
2183,2014-06-07,92,3,4405,vinegar,1.5,Pantry Staples,4.5,2014-06
2094,2014-05-07,71,2,4100,shopping bags,5.12,Household & Hygiene,10.24,2014-05
1477,2014-11-21,75,3,1738,frozen vegetables,2.5,Frozen & Processed Food,7.5,2014-11
4211,2014-09-16,24,1,11962,pastry,3.1,Bakery & Sweets,3.1,2014-09
4046,2014-11-26,80,1,11331,salty snack,0.5,Snacks,0.5,2014-11
4836,2014-05-28,45,3,14396,curd,9.8,Dairy,29.400000000000002,2014-05
3773,2014-03-17,78,2,10340,baking powder,1.8,Pantry Staples,3.6,2014-03
1774,2014-11-26,83,1,2846,white bread,0.3,Bakery & Sweets,0.3,2014-11
2158,2014-06-23,44,3,4315,newspapers,3.2,Specialty & Seasonal,9.600000000000001,2014-06
2154,2014-05-31,24,1,4298,pastry,3.1,Bakery & Sweets,3.1,2014-05
1991,2014-05-13,44,1,3679,newspapers,3.2,Specialty & Seasonal,3.2,2014-05
3502,2014-09-09,97,2,9299,artif. sweetener,2.1,Pantry Staples,4.2,2014-09
3465,2014-02-19,18,1,9133,yogurt,2.2,Dairy,2.2,2014-02
1235,2014-06-25,45,3,854,curd,9.8,Dairy,29.400000000000002,2014-06
2978,2014-08-27,6,2,7369,pot plants,3.5,Household & Hygiene,7.0,2014-08
1809,2014-01-02,59,3,2989,hard cheese,4.5,Dairy,13.5,2014-01
3359,2014-07-25,28,3,8778,misc. beverages,1.2,Beverages,3.5999999999999996,2014-07
4877,2014-08-27,71,3,14553,shopping bags,5.12,Household & Hygiene,15.36,2014-08
3956,2014-05-20,14,2,11015,chocolate,11.5,Bakery & Sweets,23.0,2014-05
3716,2014-05-13,100,1,10109,chewing gum,0.5,Specialty & Seasonal,0.5,2014-05
2408,2014-11-10,20,3,5247,brown bread,0.8,Bakery & Sweets,2.4000000000000004,2014-11
3549,2014-06-10,4,1,9483,other vegetables,0.8,Fresh Food,0.8,2014-06
1863,2014-11-24,159,1,3193,rice,11.1,Pantry Staples,11.1,2014-11
4956,2014-03-04,2,3,14823,whole milk,1.8,Dairy,5.4,2014-03
2771,2014-06-25,5,1,6611,rolls/buns,1.2,Bakery & Sweets,1.2,2014-06
2507,2014-05-15,24,2,5593,pastry,3.1,Bakery & Sweets,6.2,2014-05
2193,2014-11-26,14,2,4446,chocolate,11.5,Bakery & Sweets,23.0,2014-11
1504,2014-12-29,45,1,1854,curd,9.8,Dairy,9.8,2014-12
1393,2014-06-25,51,1,1432,dessert,1.15,Bakery & Sweets,1.15,2014-06
3852,2014-08-31,4,2,10641,other vegetables,0.8,Fresh Food,1.6,2014-08
1911,2014-03-10,24,1,3392,pastry,3.1,Bakery & Sweets,3.1,2014-03
1627,2014-08-11,96,1,2304,hygiene articles,7.5,Household & Hygiene,7.5,2014-08
3387,2014-05-09,76,1,8867,sliced cheese,4.2,Dairy,4.2,2014-05
1931,2014-12-08,128,1,3474,soft cheese,7.2,Dairy,7.2,2014-12
4316,2014-02-28,71,3,12398,shopping bags,5.12,Household & Hygiene,15.36,2014-02
3872,2014-04-04,54,1,10711,condensed milk,3.5,Dairy,3.5,2014-04
1492,2014-05-02,5,2,1802,rolls/buns,1.2,Bakery & Sweets,2.4,2014-05
2898,2014-07-23,46,3,7070,pasta,3.1,Pantry Staples,9.3,2014-07
3832,2014-01-12,71,3,10561,shopping bags,5.12,Household & Hygiene,15.36,2014-01
3887,2014-09-24,71,2,10762,shopping bags,5.12,Household & Hygiene,10.24,2014-09
1823,2014-04-16,5,1,3045,rolls/buns,1.2,Bakery & Sweets,1.2,2014-04
1418,2014-12-02,24,3,1518,pastry,3.1,Bakery & Sweets,9.3,2014-12
3931,2014-10-09,27,3,10936,coffee,8.5,Beverages,25.5,2014-10
2059,2014-03-15,45,1,3956,curd,9.8,Dairy,9.8,2014-03
1004,2014-02-04,2,1,19,whole milk,1.8,Dairy,1.8,2014-02
1507,2014-04-04,78,2,1860,baking powder,1.8,Pantry Staples,3.6,2014-04
3185,2014-03-04,15,3,8149,specialty bar,5.2,Bakery & Sweets,15.600000000000001,2014-03
3369,2014-07-18,18,1,8816,yogurt,2.2,Dairy,2.2,2014-07
3407,2014-09-01,60,1,8935,cream cheese,6.3,Dairy,6.3,2014-09
1610,2014-12-23,24,2,2229,pastry,3.1,Bakery & Sweets,6.2,2014-12
2291,2014-03-26,69,3,4809,domestic eggs,1.25,Fresh Food,3.75,2014-03
4868,2014-04-04,16,1,14519,butter milk,6.1,Dairy,6.1,2014-04
1051,2014-09-17,27,2,183,coffee,8.5,Beverages,17.0,2014-09
1785,2014-02-23,127,3,2891,organic sausage,8.6,Fresh Food,25.799999999999997,2014-02
4097,2014-10-03,38,3,11503,soda,0.8,Beverages,2.4000000000000004,2014-10
1207,2014-12-09,18,3,753,yogurt,2.2,Dairy,6.6000000000000005,2014-12
4002,2014-01-13,34,3,11175,flour,2.1,Pantry Staples,6.300000000000001,2014-01
4266,2014-09-02,131,2,12183,roll products,8.6,Specialty & Seasonal,17.2,2014-09
2873,2014-01-28,7,1,6995,citrus fruit,1.5,Fresh Food,1.5,2014-01
4220,2014-05-05,5,3,12004,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2014-05
1218,2014-05-28,85,3,790,cling film/bags,2.2,Household & Hygiene,6.6000000000000005,2014-05
4956,2014-07-05,72,1,14824,salt,0.7,Pantry Staples,0.7,2014-07
2688,2014-01-23,20,3,6281,brown bread,0.8,Bakery & Sweets,2.4000000000000004,2014-01
1082,2014-05-13,70,3,295,margarine,3.5,Pantry Staples,10.5,2014-05
3844,2014-11-13,62,1,10607,pickled vegetables,2.7,Fresh Food,2.7,2014-11
4314,2014-10-05,73,1,12391,oil,3.4,Pantry Staples,3.4,2014-10
4404,2014-03-13,20,3,12732,brown bread,0.8,Bakery & Sweets,2.4000000000000004,2014-03
4388,2014-02-18,64,1,12674,UHT-milk,2.1,Dairy,2.1,2014-02
2547,2014-03-09,5,2,5755,rolls/buns,1.2,Bakery & Sweets,2.4,2014-03
2157,2014-06-02,118,2,4311,chocolate marshmallow,4.13,Bakery & Sweets,8.26,2014-06
1118,2014-11-07,41,3,431,processed cheese,6.4,Dairy,19.200000000000003,2014-11
3941,2014-11-10,45,3,10967,curd,9.8,Dairy,29.400000000000002,2014-11
1799,2014-12-16,54,1,2957,condensed milk,3.5,Dairy,3.5,2014-12
2869,2014-08-02,50,1,6979,bottled beer,1.8,Beverages,1.8,2014-08
3161,2014-10-09,27,3,8053,coffee,8.5,Beverages,25.5,2014-10
3008,2014-04-15,3,3,7473,pip fruit,3.0,Fresh Food,9.0,2014-04
1619,2014-07-20,114,2,2270,napkins,21.8,Household & Hygiene,43.6,2014-07
1970,2014-06-05,2,1,3625,whole milk,1.8,Dairy,1.8,2014-06
2860,2014-01-11,18,3,6941,yogurt,2.2,Dairy,6.6000000000000005,2014-01
3456,2014-12-24,70,3,9096,margarine,3.5,Pantry Staples,10.5,2014-12
4394,2014-07-18,60,1,12702,cream cheese,6.3,Dairy,6.3,2014-07
1027,2014-05-14,72,1,104,salt,0.7,Pantry Staples,0.7,2014-05
3466,2014-05-31,5,3,9141,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2014-05
2810,2014-02-08,36,3,6765,frozen meals,9.7,Frozen & Processed Food,29.099999999999998,2014-02
1023,2014-12-30,74,3,92,whipped/sour cream,5.5,Dairy,16.5,2014-12
3045,2014-01-29,4,1,7617,other vegetables,0.8,Fresh Food,0.8,2014-01
4200,2014-06-23,80,3,11923,salty snack,0.5,Snacks,1.5,2014-06
4280,2014-09-06,16,3,12242,butter milk,6.1,Dairy,18.299999999999997,2014-09
4257,2014-02-03,18,3,12141,yogurt,2.2,Dairy,6.6000000000000005,2014-02
3720,2014-03-22,49,2,10129,beverages,1.1,Beverages,2.2,2014-03
3927,2014-09-26,35,2,10922,sugar,1.2,Bakery & Sweets,2.4,2014-09
1269,2014-10-07,36,1,971,frozen meals,9.7,Frozen & Processed Food,9.7,2014-10
2907,2014-12-19,24,3,7106,pastry,3.1,Bakery & Sweets,9.3,2014-12
3784,2014-04-30,115,3,10389,waffles,2.5,Bakery & Sweets,7.5,2014-04
4770,2014-05-15,24,1,14133,pastry,3.1,Bakery & Sweets,3.1,2014-05
3287,2014-05-13,4,1,8511,other vegetables,0.8,Fresh Food,0.8,2014-05
4003,2014-11-14,41,1,11181,processed cheese,6.4,Dairy,6.4,2014-11
1723,2014-07-21,44,3,2634,newspapers,3.2,Specialty & Seasonal,9.600000000000001,2014-07
3832,2014-03-23,46,2,10562,pasta,3.1,Pantry Staples,6.2,2014-03
3758,2014-01-02,69,1,10274,domestic eggs,1.25,Fresh Food,1.25,2014-01
3881,2014-06-04,115,3,10744,waffles,2.5,Bakery & Sweets,7.5,2014-06
3596,2014-01-21,5,1,9680,rolls/buns,1.2,Bakery & Sweets,1.2,2014-01
4765,2014-01-08,89,3,14118,spread cheese,2.5,Dairy,7.5,2014-01
4304,2014-07-18,83,1,12352,white bread,0.3,Bakery & Sweets,0.3,2014-07
2065,2014-11-28,74,3,3981,whipped/sour cream,5.5,Dairy,16.5,2014-11
1935,2014-04-24,121,1,3492,sweet spreads,5.4,Bakery & Sweets,5.4,2014-04
1764,2014-09-20,146,2,2804,ketchup,1.25,Pantry Staples,2.5,2014-09
3565,2014-04-15,45,1,9548,curd,9.8,Dairy,9.8,2014-04
3559,2014-07-17,4,1,9520,other vegetables,0.8,Fresh Food,0.8,2014-07
2499,2014-07-20,114,2,5566,napkins,21.8,Household & Hygiene,43.6,2014-07
1474,2014-08-13,2,1,1723,whole milk,1.8,Dairy,1.8,2014-08
2289,2014-02-05,71,2,4798,shopping bags,5.12,Household & Hygiene,10.24,2014-02
1522,2014-01-07,115,3,1917,waffles,2.5,Bakery & Sweets,7.5,2014-01
1887,2014-07-08,18,2,3289,yogurt,2.2,Dairy,4.4,2014-07
3109,2014-03-25,27,2,7858,coffee,8.5,Beverages,17.0,2014-03
3998,2014-09-10,101,3,11163,canned fish,2.1,Frozen & Processed Food,6.300000000000001,2014-09
3181,2014-05-08,49,2,8128,beverages,1.1,Beverages,2.2,2014-05
1813,2014-12-01,14,2,3003,chocolate,11.5,Bakery & Sweets,23.0,2014-12
3171,2014-10-17,53,3,8090,specialty chocolate,18.8,Bakery & Sweets,56.400000000000006,2014-10
4944,2014-01-20,80,1,14778,salty snack,0.5,Snacks,0.5,2014-01
4710,2014-02-17,80,1,13906,salty snack,0.5,Snacks,0.5,2014-02
2104,2014-07-02,69,2,4125,domestic eggs,1.25,Fresh Food,2.5,2014-07
1743,2014-12-01,74,1,2721,whipped/sour cream,5.5,Dairy,5.5,2014-12
2949,2014-06-01,4,1,7262,other vegetables,0.8,Fresh Food,0.8,2014-06
4416,2014-10-02,18,2,12780,yogurt,2.2,Dairy,4.4,2014-10
2000,2014-07-04,50,3,3724,bottled beer,1.8,Beverages,5.4,2014-07
4114,2014-03-27,18,1,11577,yogurt,2.2,Dairy,2.2,2014-03
1435,2014-02-06,78,2,1584,baking powder,1.8,Pantry Staples,3.6,2014-02
3841,2014-07-29,11,3,10590,butter,3.2,Dairy,9.600000000000001,2014-07
3323,2014-03-06,12,1,8652,fruit/vegetable juice,2.1,Beverages,2.1,2014-03
1184,2014-06-24,2,3,676,whole milk,1.8,Dairy,5.4,2014-06
3378,2014-03-13,17,2,8835,bottled water,0.5,Beverages,1.0,2014-03
1561,2014-10-17,66,3,2039,onions,1.3,Fresh Food,3.9000000000000004,2014-10
2817,2014-09-25,38,3,6804,soda,0.8,Beverages,2.4000000000000004,2014-09
4272,2014-11-25,53,2,12212,specialty chocolate,18.8,Bakery & Sweets,37.6,2014-11
4376,2014-05-25,74,1,12634,whipped/sour cream,5.5,Dairy,5.5,2014-05
3867,2014-07-24,69,1,10698,domestic eggs,1.25,Fresh Food,1.25,2014-07
1702,2014-01-12,3,3,2565,pip fruit,3.0,Fresh Food,9.0,2014-01
2381,2014-04-27,41,3,5142,processed cheese,6.4,Dairy,19.200000000000003,2014-04
1948,2014-09-23,2,3,3544,whole milk,1.8,Dairy,5.4,2014-09
2868,2014-04-22,4,3,6973,other vegetables,0.8,Fresh Food,2.4000000000000004,2014-04
4531,2014-05-12,104,1,13206,cat food,11.2,Pet Care,11.2,2014-05
1370,2014-09-09,18,2,1345,yogurt,2.2,Dairy,4.4,2014-09
1102,2014-09-30,49,2,366,beverages,1.1,Beverages,2.2,2014-09
2473,2014-11-09,59,2,5487,hard cheese,4.5,Dairy,9.0,2014-11
2266,2014-08-30,20,3,4715,brown bread,0.8,Bakery & Sweets,2.4000000000000004,2014-08
1655,2014-11-04,56,3,2414,white wine,14.2,Beverages,42.599999999999994,2014-11
2649,2014-08-02,71,2,6143,shopping bags,5.12,Household & Hygiene,10.24,2014-08
1740,2014-02-21,38,1,2703,soda,0.8,Beverages,0.8,2014-02
4617,2014-11-18,17,2,13521,bottled water,0.5,Beverages,1.0,2014-11
2921,2014-03-04,17,1,7156,bottled water,0.5,Beverages,0.5,2014-03
2533,2014-12-23,18,3,5703,yogurt,2.2,Dairy,6.6000000000000005,2014-12
3168,2014-03-26,1,2,8081,tropical fruit,7.8,Fresh Food,15.6,2014-03
2993,2014-10-23,69,2,7427,domestic eggs,1.25,Fresh Food,2.5,2014-10
4292,2014-04-06,72,3,12286,salt,0.7,Pantry Staples,2.0999999999999996,2014-04
1674,2014-06-30,58,1,2472,ice cream,1.8,Frozen & Processed Food,1.8,2014-06
2092,2014-04-01,80,2,4087,salty snack,0.5,Snacks,1.0,2014-04
1062,2014-11-07,74,2,229,whipped/sour cream,5.5,Dairy,11.0,2014-11
1015,2014-06-28,5,1,63,rolls/buns,1.2,Bakery & Sweets,1.2,2014-06
4149,2014-02-11,58,2,11718,ice cream,1.8,Frozen & Processed Food,3.6,2014-02
3476,2014-02-05,5,2,9182,rolls/buns,1.2,Bakery & Sweets,2.4,2014-02
4786,2014-07-13,142,3,14197,seasonal products,5.4,Specialty & Seasonal,16.200000000000003,2014-07
2054,2014-08-06,63,1,3933,liquor (appetizer),11.2,Beverages,11.2,2014-08
2518,2014-12-06,60,2,5647,cream cheese,6.3,Dairy,12.6,2014-12
4771,2014-12-26,100,2,14136,chewing gum,0.5,Specialty & Seasonal,1.0,2014-12
4666,2014-09-27,4,3,13713,other vegetables,0.8,Fresh Food,2.4000000000000004,2014-09
4513,2014-01-30,128,2,13140,soft cheese,7.2,Dairy,14.4,2014-01
1225,2014-11-29,38,3,815,soda,0.8,Beverages,2.4000000000000004,2014-11
3496,2014-08-11,72,2,9268,salt,0.7,Pantry Staples,1.4,2014-08
1720,2014-09-13,92,3,2624,vinegar,1.5,Pantry Staples,4.5,2014-09
4091,2014-03-31,104,1,11477,cat food,11.2,Pet Care,11.2,2014-03
3477,2014-07-17,17,1,9188,bottled water,0.5,Beverages,0.5,2014-07
3227,2014-08-20,71,2,8304,shopping bags,5.12,Household & Hygiene,10.24,2014-08
2123,2014-06-06,119,2,4190,long life bakery product,9.9,Bakery & Sweets,19.8,2014-06
4837,2014-12-17,104,3,14402,cat food,11.2,Pet Care,33.599999999999994,2014-12
4316,2014-08-31,39,3,12402,detergent,5.5,Household & Hygiene,16.5,2014-08
3263,2014-06-30,35,1,8431,sugar,1.2,Bakery & Sweets,1.2,2014-06
3421,2014-06-13,24,2,8984,pastry,3.1,Bakery & Sweets,6.2,2014-06
4819,2014-04-23,69,3,14318,domestic eggs,1.25,Fresh Food,3.75,2014-04
1294,2014-10-07,16,1,1073,butter milk,6.1,Dairy,6.1,2014-10
1309,2014-05-06,62,1,1126,pickled vegetables,2.7,Fresh Food,2.7,2014-05
2589,2014-06-07,17,3,5920,bottled water,0.5,Beverages,1.5,2014-06
1234,2014-04-14,71,2,849,shopping bags,5.12,Household & Hygiene,10.24,2014-04
2685,2014-04-12,12,1,6271,fruit/vegetable juice,2.1,Beverages,2.1,2014-04
1395,2014-11-24,11,3,1438,butter,3.2,Dairy,9.600000000000001,2014-11
2480,2014-03-01,80,1,5512,salty snack,0.5,Snacks,0.5,2014-03
4303,2014-01-17,71,2,12343,shopping bags,5.12,Household & Hygiene,10.24,2014-01
3915,2014-09-24,71,3,10870,shopping bags,5.12,Household & Hygiene,15.36,2014-09
3646,2014-05-12,51,2,9849,dessert,1.15,Bakery & Sweets,2.3,2014-05
2443,2014-05-22,56,2,5377,white wine,14.2,Beverages,28.4,2014-05
4616,2014-10-16,59,1,13516,hard cheese,4.5,Dairy,4.5,2014-10
2325,2014-05-06,53,2,4933,specialty chocolate,18.8,Bakery & Sweets,37.6,2014-05
1660,2014-06-15,76,1,2436,sliced cheese,4.2,Dairy,4.2,2014-06
3982,2014-11-22,20,3,11122,brown bread,0.8,Bakery & Sweets,2.4000000000000004,2014-11
3181,2014-10-07,80,3,8130,salty snack,0.5,Snacks,1.5,2014-10
3251,2014-10-20,71,1,8384,shopping bags,5.12,Household & Hygiene,5.12,2014-10
4846,2014-10-28,80,1,14431,salty snack,0.5,Snacks,0.5,2014-10
4511,2014-08-18,60,1,13131,cream cheese,6.3,Dairy,6.3,2014-08
1689,2014-09-19,24,2,2522,pastry,3.1,Bakery & Sweets,6.2,2014-09
3789,2014-03-10,38,3,10405,soda,0.8,Beverages,2.4000000000000004,2014-03
2737,2014-12-26,71,3,6473,shopping bags,5.12,Household & Hygiene,15.36,2014-12
1374,2014-09-01,17,2,1357,bottled water,0.5,Beverages,1.0,2014-09
3948,2014-02-20,71,1,10991,shopping bags,5.12,Household & Hygiene,5.12,2014-02
4544,2014-05-15,35,3,13256,sugar,1.2,Bakery & Sweets,3.5999999999999996,2014-05
2758,2014-06-30,18,2,6556,yogurt,2.2,Dairy,4.4,2014-06
1659,2014-07-05,18,1,2429,yogurt,2.2,Dairy,2.2,2014-07
4988,2014-12-13,75,3,14922,frozen vegetables,2.5,Frozen & Processed Food,7.5,2014-12
4073,2014-04-26,28,1,11406,misc. beverages,1.2,Beverages,1.2,2014-04
1212,2014-05-25,69,2,770,domestic eggs,1.25,Fresh Food,2.5,2014-05
3657,2014-05-29,5,3,9884,rolls/buns,1.2,Bakery & Sweets,3.5999999999999996,2014-05
1187,2014-06-08,38,1,686,soda,0.8,Beverages,0.8,2014-06
4251,2014-07-02,2,1,12122,whole milk,1.8,Dairy,1.8,2014-07
1100,2014-02-20,46,1,358,pasta,3.1,Pantry Staples,3.1,2014-02
1410,2014-05-23,54,2,1486,condensed milk,3.5,Dairy,7.0,2014-05
3871,2014-08-16,70,1,10708,margarine,3.5,Pantry Staples,3.5,2014-08
1756,2014-09-22,148,3,2774,skin care,10.3,Personal Care,30.900000000000002,2014-09
4780,2014-08-16,18,3,14169,yogurt,2.2,Dairy,6.6000000000000005,2014-08
4435,2014-01-27,34,1,12844,flour,2.1,Pantry Staples,2.1,2014-01
3212,2014-04-09,38,2,8245,soda,0.8,Beverages,1.6,2014-04
2871,2014-05-03,51,3,6989,dessert,1.15,Bakery & Sweets,3.4499999999999997,2014-05
2645,2014-10-23,17,3,6129,bottled water,0.5,Beverages,1.5,2014-10
3469,2014-04-11,2,3,9154,whole milk,1.8,Dairy,5.4,2014-04
2349,2014-10-12,136,1,5028,dishes,6.8,Specialty & Seasonal,6.8,2014-10
3247,2014-09-03,65,3,8364,candy,3.6,Bakery & Sweets,10.8,2014-09
1202,2014-04-21,73,1,735,oil,3.4,Pantry Staples,3.4,2014-04
1512,2014-04-29,12,1,1884,fruit/vegetable juice,2.1,Beverages,2.1,2014-04
3294,2014-03-01,4,1,8537,other vegetables,0.8,Fresh Food,0.8,2014-03
3142,2014-02-12,2,1,7992,whole milk,1.8,Dairy,1.8,2014-02
4632,2014-09-18,38,1,13573,soda,0.8,Beverages,0.8,2014-09
3411,2014-11-30,70,3,8953,margarine,3.5,Pantry Staples,10.5,2014-11
1200,2014-02-27,39,1,730,detergent,5.5,Household & Hygiene,5.5,2014-02
1107,2014-09-26,5,1,382,rolls/buns,1.2,Bakery & Sweets,1.2,2014-09
4070,2014-03-08,128,1,11397,soft cheese,7.2,Dairy,7.2,2014-03
3901,2014-11-30,27,1,10814,coffee,8.5,Beverages,8.5,2014-11
3615,2014-06-13,2,1,9749,whole milk,1.8,Dairy,1.8,2014-06
3857,2014-12-30,4,1,10663,other vegetables,0.8,Fresh Food,0.8,2014-12
3142,2014-09-01,60,3,7996,cream cheese,6.3,Dairy,18.9,2014-09
2011,2014-05-18,38,1,3761,soda,0.8,Beverages,0.8,2014-05
3414,2014-04-02,60,1,8962,cream cheese,6.3,Dairy,6.3,2014-04
3013,2014-03-25,159,3,7494,rice,11.1,Pantry Staples,33.3,2014-03
3053,2014-12-13,4,3,7652,other vegetables,0.8,Fresh Food,2.4000000000000004,2014-12
2270,2014-12-18,69,2,4726,domestic eggs,1.25,Fresh Food,2.5,2014-12
3844,2014-09-25,27,3,10606,coffee,8.5,Beverages,25.5,2014-09
1578,2014-11-29,44,3,2107,newspapers,3.2,Specialty & Seasonal,9.600000000000001,2014-11
1364,2014-08-11,17,1,1324,bottled water,0.5,Beverages,0.5,2014-08
4902,2014-11-21,5,2,14633,rolls/buns,1.2,Bakery & Sweets,2.4,2014-11
2696,2014-12-23,142,1,6320,seasonal products,5.4,Specialty & Seasonal,5.4,2014-12
1449,2014-07-18,4,2,1630,other vegetables,0.8,Fresh Food,1.6,2014-07
3277,2014-08-30,8,1,8477,beef,19.5,Fresh Food,19.5,2014-08
1719,2014-11-14,17,3,2621,bottled water,0.5,Beverages,1.5,2014-11
3111,2014-10-30,40,3,7866,grapes,9.4,Fresh Food,28.200000000000003,2014-10
4135,2014-02-22,113,2,11668,spices,1.2,Pantry Staples,2.4,2014-02
2261,2014-01-21,73,1,4698,oil,3.4,Pantry Staples,3.4,2014-01
3835,2014-10-15,50,1,10571,bottled beer,1.8,Beverages,1.8,2014-10
4379,2014-08-26,80,3,12646,salty snack,0.5,Snacks,1.5,2014-08
4284,2014-10-06,122,3,12256,soups,4.5,Frozen & Processed Food,13.5,2014-10
2815,2014-09-23,11,2,6792,butter,3.2,Dairy,6.4,2014-09
4394,2014-02-14,26,3,12700,berries,10.8,Fresh Food,32.400000000000006,2014-02
1400,2014-10-11,12,2,1454,fruit/vegetable juice,2.1,Beverages,4.2,2014-10
2964,2014-10-03,137,2,7327,male cosmetics,10.6,Personal Care,21.2,2014-10
2457,2014-07-09,95,2,5435,frozen fish,5.8,Frozen & Processed Food,11.6,2014-07
3725,2014-03-08,64,2,10144,UHT-milk,2.1,Dairy,4.2,2014-03
2041,2014-06-19,18,3,3877,yogurt,2.2,Dairy,6.6000000000000005,2014-06
1259,2014-06-10,27,2,937,coffee,8.5,Beverages,17.0,2014-06
1235,2014-10-04,4,3,855,other vegetables,0.8,Fresh Food,2.4000000000000004,2014-10
4820,2014-07-02,137,2,14324,male cosmetics,10.6,Personal Care,21.2,2014-07
4690,2014-12-20,54,3,13825,condensed milk,3.5,Dairy,10.5,2014-12
4308,2014-11-29,76,2,12368,sliced cheese,4.2,Dairy,8.4,2014-11
2944,2014-07-31,124,3,7240,specialty fat,4.5,Pantry Staples,13.5,2014-07
4809,2014-06-21,38,1,14285,soda,0.8,Beverages,0.8,2014-06
2803,2014-03-04,149,2,6740,rubbing alcohol,2.5,Household & Hygiene,5.0,2014-03
2925,2014-11-24,34,2,7171,flour,2.1,Pantry Staples,4.2,2014-11
4329,2014-04-06,16,1,12456,butter milk,6.1,Dairy,6.1,2014-04
2811,2014-06-20,75,1,6772,frozen vegetables,2.5,Frozen & Processed Food,2.5,2014-06
1527,2014-01-29,69,2,1938,domestic eggs,1.25,Fresh Food,2.5,2014-01
2909,2014-09-06,58,3,7113,ice cream,1.8,Frozen & Processed Food,5.4,2014-09
2045,2014-04-11,2,2,3899,whole milk,1.8,Dairy,3.6,2014-04
2170,2014-02-24,22,3,4364,root vegetables,1.8,Fresh Food,5.4,2014-02
3962,2014-11-15,11,1,11047,butter,3.2,Dairy,3.2,2014-11
3065,2014-03-14,2,3,7693,whole milk,1.8,Dairy,5.4,2014-03
1425,2014-02-06,22,2,1544,root vegetables,1.8,Fresh Food,3.6,2014-02
2692,2014-10-04,35,1,6303,sugar,1.2,Bakery & Sweets,1.2,2014-10
4893,2014-06-27,74,1,14603,whipped/sour cream,5.5,Dairy,5.5,2014-06
1528,2014-02-01,1,2,1943,tropical fruit,7.8,Fresh Food,15.6,2014-02
2587,2014-10-29,70,2,5911,margarine,3.5,Pantry Staples,7.0,2014-10
4065,2014-01-13,24,1,11377,pastry,3.1,Bakery & Sweets,3.1,2014-01
1616,2014-11-07,24,3,2255,pastry,3.1,Bakery & Sweets,9.3,2014-11
1476,2014-01-16,27,3,1731,coffee,8.5,Beverages,25.5,2014-01
3133,2014-07-12,70,3,7952,margarine,3.5,Pantry Staples,10.5,2014-07
4770,2014-02-22,12,2,14132,fruit/vegetable juice,2.1,Beverages,4.2,2014-02
4725,2014-12-19,71,1,13970,shopping bags,5.12,Household & Hygiene,5.12,2014-12
3293,2014-10-17,38,3,8534,soda,0.8,Beverages,2.4000000000000004,2014-10
3244,2014-06-21,22,1,8346,root vegetables,1.8,Fresh Food,1.8,2014-06
